"U1","U2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.0017,3.9986,1,1.812,1.812,0.5,0.25
4.0018,3.9984,1,1.816,1.816,0.5,0.25
4.002,3.9983,1,1.82,1.82,0.5,0.25
4.0021,3.9981,1,1.824,1.824,0.5,0.25
4.0022,3.9979,1,1.828,1.828,0.5,0.25
4.0023,3.9978,1,1.832,1.832,0.5,0.25
4.0024,3.9976,1,1.836,1.836,0.5,0.25
4.0025,3.9975,1,1.84,1.84,0.5,0.25
4.0027,3.9973,1,1.844,1.844,0.5,0.25
4.0023,3.9976,1,1.848,1.848,0.5,0.25
4.0027,3.9973,1,1.852,1.852,0.5,0.25
4.003,3.9969,1,1.856,1.856,0.5,0.25
4.0033,3.9966,1,1.86,1.86,0.5,0.25
4.0036,3.9963,1,1.864,1.864,0.5,0.25
4.004,3.9959,1,1.868,1.868,0.5,0.25
4.0043,3.9956,1,1.872,1.872,0.5,0.25
4.0046,3.9952,1,1.876,1.876,0.5,0.25
4.0049,3.9949,1,1.88,1.88,0.5,0.25
4.0053,3.9946,1,1.884,1.884,0.5,0.25
4.0056,3.9942,1,1.888,1.888,0.5,0.25
4.0059,3.9939,1,1.892,1.892,0.5,0.25
4.0062,3.9936,1,1.896,1.896,0.5,0.25
4.0066,3.9932,1,1.9,1.9,0.5,0.25
4.0054,3.9944,1,1.904,1.904,0.5,0.25
4.0061,3.9937,1,1.908,1.908,0.5,0.25
4.0067,3.9931,1,1.912,1.912,0.5,0.25
4.0074,3.9924,1,1.916,1.916,0.5,0.25
4.008,3.9918,1,1.92,1.92,0.5,0.25
4.0087,3.9911,1,1.924,1.924,0.5,0.25
4.0094,3.9905,1,1.928,1.928,0.5,0.25
4.01,3.9898,1,1.932,1.932,0.5,0.25
4.0107,3.9892,1,1.936,1.936,0.5,0.25
4.0113,3.9885,1,1.94,1.94,0.5,0.25
4.0086,3.9913,1,1.944,1.944,0.5,0.25
4.0101,3.9899,1,1.948,1.948,0.5,0.25
4.0115,3.9884,1,1.952,1.952,0.5,0.25
4.0129,3.987,1,1.956,1.956,0.5,0.25
4.0144,3.9856,1,1.96,1.96,0.5,0.25
4.0158,3.9842,1,1.964,1.964,0.5,0.25
4.0172,3.9827,1,1.968,1.968,0.5,0.25
4.0187,3.9813,1,1.972,1.972,0.5,0.25
4.0201,3.9799,1,1.976,1.976,0.5,0.25
4.0215,3.9784,1,1.98,1.98,0.5,0.25
4.023,3.977,1,1.984,1.984,0.5,0.25
4.0244,3.9756,1,1.988,1.988,0.5,0.25
4.0258,3.9741,1,1.992,1.992,0.5,0.25
4.0273,3.9727,1,1.996,1.996,0.5,0.25
4.0287,3.9713,1,2,2,0.5,0.25
4.0301,3.9699,1,2.004,2.004,0.5,0.25
4.0316,3.9684,1,2.008,2.008,0.5,0.25
4.033,3.967,1,2.012,2.012,0.5,0.25
4.0344,3.9656,1,2.016,2.016,0.5,0.25
4.0359,3.9641,1,2.02,2.02,0.5,0.25
4.042,3.958,1,2.024,2.024,0.5,0.25
4.0435,3.9565,1,2.028,2.028,0.5,0.25
4.0449,3.9551,1,2.032,2.032,0.5,0.25
4.0464,3.9536,1,2.036,2.036,0.5,0.25
4.0478,3.9522,1,2.04,2.04,0.5,0.25
4.0493,3.9507,1,2.044,2.044,0.5,0.25
4.0474,3.9526,1,2.048,2.048,0.5,0.25
4.0516,3.9484,1,2.052,2.052,0.5,0.25
4.0559,3.9441,1,2.056,2.056,0.5,0.25
4.0601,3.9399,1,2.06,2.06,0.5,0.25
4.0644,3.9356,1,2.064,2.064,0.5,0.25
4.0686,3.9314,1,2.068,2.068,0.5,0.25
4.0133,3.9867,1,2.072,2.072,0.5,0.25
4.023,3.977,1,2.076,2.076,0.5,0.25
4.0327,3.9673,1,2.08,2.08,0.5,0.25
4.0425,3.9576,1,2.084,2.084,0.5,0.25
4.0522,3.9478,1,2.088,2.088,0.5,0.25
4.0619,3.9381,1,2.092,2.092,0.5,0.25
4.0716,3.9284,1,2.096,2.096,0.5,0.25
4.0813,3.9187,1,2.1,2.1,0.5,0.25
4.091,3.909,1,2.104,2.104,0.5,0.25
4.1008,3.8993,1,2.108,2.108,0.5,0.25
4.1105,3.8895,1,2.112,2.112,0.5,0.25
4.1202,3.8798,1,2.116,2.116,0.5,0.25
4.1299,3.8701,1,2.12,2.12,0.5,0.25
4.1396,3.8604,1,2.124,2.124,0.5,0.25
4.1493,3.8507,1,2.128,2.128,0.5,0.25
4.159,3.841,1,2.132,2.132,0.5,0.25
4.1688,3.8312,1,2.136,2.136,0.5,0.25
4.1785,3.8215,1,2.14,2.14,0.5,0.25
4.1882,3.8118,1,2.144,2.144,0.5,0.25
4.1979,3.8021,1,2.148,2.148,0.5,0.25
4.2076,3.7924,1,2.152,2.152,0.5,0.25
4.1942,3.8058,1,2.156,2.156,0.5,0.25
4.2111,3.789,1,2.16,2.16,0.5,0.25
4.2279,3.7721,1,2.164,2.164,0.5,0.25
4.2447,3.7553,1,2.168,2.168,0.5,0.25
4.2615,3.7385,1,2.172,2.172,0.5,0.25
4.2784,3.7216,1,2.176,2.176,0.5,0.25
4.2952,3.7048,1,2.18,2.18,0.5,0.25
4.312,3.688,1,2.184,2.184,0.5,0.25
4.3289,3.6711,1,2.188,2.188,0.5,0.25
4.3457,3.6543,1,2.192,2.192,0.5,0.25
4.2832,3.7168,1,2.196,2.196,0.5,0.25
4.3203,3.6797,1,2.2,2.2,0.5,0.25
4.3573,3.6427,1,2.204,2.204,0.5,0.25
4.3944,3.6056,1,2.208,2.208,0.5,0.25
4.4314,3.5686,1,2.212,2.212,0.5,0.25
4.4685,3.5315,1,2.216,2.216,0.5,0.25
4.5055,3.4945,1,2.22,2.22,0.5,0.25
4.5426,3.4574,1,2.224,2.224,0.5,0.25
4.5796,3.4204,1,2.228,2.228,0.5,0.25
4.6167,3.3833,1,2.232,2.232,0.5,0.25
4.6537,3.3463,1,2.236,2.236,0.5,0.25
4.6908,3.3092,1,2.24,2.24,0.5,0.25
4.7278,3.2722,1,2.244,2.244,0.5,0.25
4.7649,3.2351,1,2.248,2.248,0.5,0.25
4.8019,3.1981,1,2.252,2.252,0.5,0.25
4.839,3.161,1,2.256,2.256,0.5,0.25
4.876,3.124,1,2.26,2.26,0.5,0.25
4.8681,3.1319,1,2.264,2.264,0.5,0.25
4.932,3.068,1,2.268,2.268,0.5,0.25
4.996,3.004,1,2.272,2.272,0.5,0.25
5.0599,2.9401,1,2.276,2.276,0.5,0.25
5.0231,2.9769,1,2.28,2.28,0.5,0.25
5.1031,2.8969,1,2.284,2.284,0.5,0.25
5.183,2.817,1,2.288,2.288,0.5,0.25
5.2629,2.7371,1,2.292,2.292,0.5,0.25
5.3428,2.6572,1,2.296,2.296,0.5,0.25
5.4227,2.5773,1,2.3,2.3,0.5,0.25
5.5026,2.4974,1,2.304,2.304,0.5,0.25
5.5826,2.4174,1,2.308,2.308,0.5,0.25
5.6625,2.3375,1,2.312,2.312,0.5,0.25
5.7424,2.2576,1,2.316,2.316,0.5,0.25
5.8223,2.1777,1,2.32,2.32,0.5,0.25
5.9022,2.0978,1,2.324,2.324,0.5,0.25
5.9821,2.0179,1,2.328,2.328,0.5,0.25
6.062,1.938,1,2.332,2.332,0.5,0.25
6.1419,1.8581,1,2.336,2.336,0.5,0.25
6.2054,1.7946,1,2.34,2.34,0.5,0.25
6.3085,1.6915,1,2.344,2.344,0.5,0.25
6.4116,1.5884,1,2.348,2.348,0.5,0.25
6.5147,1.4853,1,2.352,2.352,0.5,0.25
6.6178,1.3822,1,2.356,2.356,0.5,0.25
6.7209,1.2791,1,2.36,2.36,0.5,0.25
6.824,1.176,1,2.364,2.364,0.5,0.25
6.9216,1.0784,1,2.368,2.368,0.5,0.25
7.0307,0.96927,1,2.372,2.372,0.5,0.25
7.1398,0.86016,1,2.376,2.376,0.5,0.25
7.249,0.75105,1,2.38,2.38,0.5,0.25
7.3581,0.64195,1,2.384,2.384,0.5,0.25
7.489,0.511,1,2.388,2.388,0.5,0.25
7.6025,0.39745,1,2.392,2.392,0.5,0.25
7.7161,0.2839,1,2.396,2.396,0.5,0.25
7.8297,0.17034,1,2.4,2.4,0.5,0.25
7.9432,0.05679,1,2.404,2.404,0.5,0.25
8.0568,-0.056756,1,2.408,2.408,0.5,0.25
8.1703,-0.1703,1,2.412,2.412,0.5,0.25
8.2838,-0.28384,1,2.416,2.416,0.5,0.25
8.3974,-0.39739,1,2.42,2.42,0.5,0.25
8.5109,-0.51095,1,2.424,2.424,0.5,0.25
8.6245,-0.6245,1,2.428,2.428,0.5,0.25
8.8178,-0.81781,1,2.432,2.432,0.5,0.25
8.9184,-0.91839,1,2.436,2.436,0.5,0.25
9.019,-1.019,1,2.44,2.44,0.5,0.25
9.1196,-1.1196,1,2.444,2.444,0.5,0.25
9.2201,-1.2201,1,2.448,2.448,0.5,0.25
9.3207,-1.3207,1,2.452,2.452,0.5,0.25
9.4213,-1.4213,1,2.456,2.456,0.5,0.25
9.5219,-1.5219,1,2.46,2.46,0.5,0.25
9.6225,-1.6225,1,2.464,2.464,0.5,0.25
9.7231,-1.7231,1,2.468,2.468,0.5,0.25
9.8237,-1.8236,1,2.472,2.472,0.5,0.25
9.9242,-1.9242,1,2.476,2.476,0.5,0.25
10.025,-2.0248,1,2.48,2.48,0.5,0.25
10.125,-2.1254,1,2.484,2.484,0.5,0.25
10.226,-2.226,1,2.488,2.488,0.5,0.25
10.327,-2.3266,1,2.492,2.492,0.5,0.25
10.388,-2.3881,1,2.496,2.496,0.5,0.25
10.474,-2.4744,1,2.5,2.5,0.5,0.25
10.561,-2.5607,1,2.504,2.504,0.5,0.25
10.705,-2.7053,1,2.508,2.508,0.5,0.25
10.762,-2.7616,1,2.512,2.512,0.5,0.25
10.818,-2.8178,1,2.516,2.516,0.5,0.25
10.874,-2.874,1,2.52,2.52,0.5,0.25
10.93,-2.9303,1,2.524,2.524,0.5,0.25
10.987,-2.9865,1,2.528,2.528,0.5,0.25
11.043,-3.0428,1,2.532,2.532,0.5,0.25
11.099,-3.099,1,2.536,2.536,0.5,0.25
11.155,-3.1553,1,2.54,2.54,0.5,0.25
11.238,-3.2381,1,2.544,2.544,0.5,0.25
11.278,-3.2784,1,2.548,2.548,0.5,0.25
11.319,-3.3186,1,2.552,2.552,0.5,0.25
11.359,-3.3589,1,2.556,2.556,0.5,0.25
11.399,-3.3992,1,2.56,2.56,0.5,0.25
11.439,-3.4395,1,2.564,2.564,0.5,0.25
11.48,-3.4797,1,2.568,2.568,0.5,0.25
11.52,-3.52,1,2.572,2.572,0.5,0.25
11.56,-3.5603,1,2.576,2.576,0.5,0.25
11.601,-3.6006,1,2.58,2.58,0.5,0.25
11.669,-3.6691,1,2.584,2.584,0.5,0.25
11.686,-3.6864,1,2.588,2.588,0.5,0.25
11.704,-3.7038,1,2.592,2.592,0.5,0.25
11.721,-3.7211,1,2.596,2.596,0.5,0.25
11.738,-3.7384,1,2.6,2.6,0.5,0.25
11.756,-3.7558,1,2.604,2.604,0.5,0.25
11.773,-3.7731,1,2.608,2.608,0.5,0.25
11.79,-3.7905,1,2.612,2.612,0.5,0.25
11.837,-3.8368,1,2.616,2.616,0.5,0.25
11.842,-3.8419,1,2.62,2.62,0.5,0.25
11.847,-3.8471,1,2.624,2.624,0.5,0.25
11.852,-3.8522,1,2.628,2.628,0.5,0.25
11.857,-3.8574,1,2.632,2.632,0.5,0.25
11.863,-3.8626,1,2.636,2.636,0.5,0.25
11.868,-3.8677,1,2.64,2.64,0.5,0.25
11.873,-3.8729,1,2.644,2.644,0.5,0.25
11.887,-3.8865,1,2.648,2.648,0.5,0.25
11.891,-3.8915,1,2.652,2.652,0.5,0.25
11.896,-3.8964,1,2.656,2.656,0.5,0.25
11.901,-3.9013,1,2.66,2.66,0.5,0.25
11.906,-3.9063,1,2.664,2.664,0.5,0.25
11.911,-3.9112,1,2.668,2.668,0.5,0.25
11.916,-3.9161,1,2.672,2.672,0.5,0.25
11.921,-3.921,1,2.676,2.676,0.5,0.25
11.926,-3.926,1,2.68,2.68,0.5,0.25
11.931,-3.9309,1,2.684,2.684,0.5,0.25
11.936,-3.9358,1,2.688,2.688,0.5,0.25
11.941,-3.9408,1,2.692,2.692,0.5,0.25
11.946,-3.9457,1,2.696,2.696,0.5,0.25
11.951,-3.9506,1,2.7,2.7,0.5,0.25
11.956,-3.9556,1,2.704,2.704,0.5,0.25
11.96,-3.9605,1,2.708,2.708,0.5,0.25
11.965,-3.9654,1,2.712,2.712,0.5,0.25
11.97,-3.9703,1,2.716,2.716,0.5,0.25
11.975,-3.9753,1,2.72,2.72,0.5,0.25
11.98,-3.9802,1,2.724,2.724,0.5,0.25
11.985,-3.9851,1,2.728,2.728,0.5,0.25
11.99,-3.9901,1,2.732,2.732,0.5,0.25
11.995,-3.995,1,2.736,2.736,0.5,0.25
11.984,-3.9835,1,2.74,2.74,0.5,0.25
11.985,-3.9853,1,2.744,2.744,0.5,0.25
11.987,-3.9871,1,2.748,2.748,0.5,0.25
11.991,-3.9905,1,2.752,2.752,0.5,0.25
11.991,-3.991,1,2.756,2.756,0.5,0.25
11.992,-3.9916,1,2.76,2.76,0.5,0.25
11.992,-3.9921,1,2.764,2.764,0.5,0.25
11.993,-3.9926,1,2.768,2.768,0.5,0.25
11.993,-3.9932,1,2.772,2.772,0.5,0.25
11.994,-3.9937,1,2.776,2.776,0.5,0.25
11.995,-3.9948,1,2.78,2.78,0.5,0.25
11.995,-3.9953,1,2.784,2.784,0.5,0.25
11.996,-3.9958,1,2.788,2.788,0.5,0.25
11.996,-3.9963,1,2.792,2.792,0.5,0.25
11.997,-3.9968,1,2.796,2.796,0.5,0.25
11.997,-3.9973,1,2.8,2.8,0.5,0.25
11.998,-3.9978,1,2.804,2.804,0.5,0.25
11.998,-3.9983,1,2.808,2.808,0.5,0.25
11.999,-3.9985,1,2.812,2.812,0.5,0.25
12,-3.9997,1,2.816,2.816,0.5,0.25
12,-3.9998,1,2.82,2.82,0.5,0.25
12,-3.9999,1,2.824,2.824,0.5,0.25
12,-4,1,2.828,2.828,0.5,0.25
12,-4.0001,1,2.832,2.832,0.5,0.25
12,-4.0002,1,2.836,2.836,0.5,0.25
12.001,-4.0005,1,2.84,2.84,0.5,0.25
12.001,-4.0006,1,2.844,2.844,0.5,0.25
12.001,-4.0007,1,2.848,2.848,0.5,0.25
12.001,-4.0008,1,2.852,2.852,0.5,0.25
12.001,-4.0009,1,2.856,2.856,0.5,0.25
12.001,-4.001,1,2.86,2.86,0.5,0.25
12.001,-4.0011,1,2.864,2.864,0.5,0.25
12.001,-4.0012,1,2.868,2.868,0.5,0.25
12.001,-4.0013,1,2.872,2.872,0.5,0.25
12.001,-4.0014,1,2.876,2.876,0.5,0.25
12.002,-4.0015,1,2.88,2.88,0.5,0.25
12.002,-4.0016,1,2.884,2.884,0.5,0.25
12.002,-4.0017,1,2.888,2.888,0.5,0.25
12.002,-4.0018,1,2.892,2.892,0.5,0.25
12.002,-4.002,1,2.896,2.896,0.5,0.25
12.002,-4.002,1,2.9,2.9,0.5,0.25
12.002,-4.002,1,2.904,2.904,0.5,0.25
12.002,-4.0019,1,2.908,2.908,0.5,0.25
12.002,-4.0019,1,2.912,2.912,0.5,0.25
12.002,-4.0019,1,2.916,2.916,0.5,0.25
12.002,-4.0019,1,2.92,2.92,0.5,0.25
12.002,-4.0018,1,2.924,2.924,0.5,0.25
12.002,-4.0018,1,2.928,2.928,0.5,0.25
12.002,-4.0017,1,2.932,2.932,0.5,0.25
12.002,-4.0017,1,2.936,2.936,0.5,0.25
12.002,-4.0016,1,2.94,2.94,0.5,0.25
12.002,-4.0016,1,2.944,2.944,0.5,0.25
12.002,-4.0015,1,2.948,2.948,0.5,0.25
12.002,-4.0015,1,2.952,2.952,0.5,0.25
12.001,-4.0014,1,2.956,2.956,0.5,0.25
12.001,-4.0014,1,2.96,2.96,0.5,0.25
12.001,-4.0013,1,2.964,2.964,0.5,0.25
12.001,-4.0013,1,2.968,2.968,0.5,0.25
12.001,-4.0012,1,2.972,2.972,0.5,0.25
12.001,-4.0012,1,2.976,2.976,0.5,0.25
12.001,-4.0011,1,2.98,2.98,0.5,0.25
12.001,-4.0011,1,2.984,2.984,0.5,0.25
12.001,-4.001,1,2.988,2.988,0.5,0.25
12.001,-4.001,1,2.992,2.992,0.5,0.25
12.001,-4.001,1,2.996,2.996,0.5,0.25
12.001,-4.0009,1,3,3,0.5,0.25
12.001,-4.0009,1,3.004,3.004,0.5,0.25
12.001,-4.0008,1,3.008,3.008,0.5,0.25
12.001,-4.0006,1,3.012,3.012,0.5,0.25
12.001,-4.0006,1,3.016,3.016,0.5,0.25
12.001,-4.0005,1,3.02,3.02,0.5,0.25
12,-4.0005,1,3.024,3.024,0.5,0.25
12,-4.0005,1,3.028,3.028,0.5,0.25
12,-4.0004,1,3.032,3.032,0.5,0.25
12,-4.0004,1,3.036,3.036,0.5,0.25
12,-4.0004,1,3.04,3.04,0.5,0.25
12,-4.0003,1,3.044,3.044,0.5,0.25
12,-4.0003,1,3.048,3.048,0.5,0.25
12,-4.0002,1,3.052,3.052,0.5,0.25
12,-4.0002,1,3.056,3.056,0.5,0.25
12,-4.0002,1,3.06,3.06,0.5,0.25
12,-4.0001,1,3.064,3.064,0.5,0.25
12,-4.0001,1,3.068,3.068,0.5,0.25
12,-4.0001,1,3.072,3.072,0.5,0.25
12,-4,1,3.076,3.076,0.5,0.25
12,-4,1,3.08,3.08,0.5,0.25
12,-4,1,3.084,3.084,0.5,0.25
12,-4,1,3.088,3.088,0.5,0.25
12,-4,1,3.092,3.092,0.5,0.25
12,-4,1,3.096,3.096,0.5,0.25
12,-4,1,3.1,3.1,0.5,0.25
12,-3.9999,1,3.104,3.104,0.5,0.25
12,-3.9999,1,3.108,3.108,0.5,0.25
12,-3.9999,1,3.112,3.112,0.5,0.25
12,-3.9999,1,3.116,3.116,0.5,0.25
12,-3.9999,1,3.12,3.12,0.5,0.25
12,-3.9999,1,3.124,3.124,0.5,0.25
12,-3.9999,1,3.128,3.128,0.5,0.25
12,-3.9999,1,3.132,3.132,0.5,0.25
12,-3.9999,1,3.136,3.136,0.5,0.25
12,-3.9998,1,3.14,3.14,0.5,0.25
12,-3.9998,1,3.144,3.144,0.5,0.25
12,-3.9998,1,3.148,3.148,0.5,0.25
12,-3.9998,1,3.152,3.152,0.5,0.25
12,-3.9998,1,3.156,3.156,0.5,0.25
12,-3.9998,1,3.16,3.16,0.5,0.25
12,-3.9998,1,3.164,3.164,0.5,0.25
12,-3.9998,1,3.168,3.168,0.5,0.25
12,-3.9998,1,3.172,3.172,0.5,0.25
12,-3.9998,1,3.176,3.176,0.5,0.25
12,-3.9999,1,3.18,3.18,0.5,0.25
12,-3.9999,1,3.184,3.184,0.5,0.25
12,-3.9999,1,3.188,3.188,0.5,0.25
12,-3.9999,1,3.192,3.192,0.5,0.25
12,-3.9999,1,3.196,3.196,0.5,0.25
12,-3.9999,1,3.2,3.2,0.5,0.25
12,-3.9999,1,3.204,3.204,0.5,0.25
12,-3.9999,1,3.208,3.208,0.5,0.25
12,-3.9999,1,3.212,3.212,0.5,0.25
12,-3.9999,1,3.216,3.216,0.5,0.25
12,-3.9999,1,3.22,3.22,0.5,0.25
12,-3.9999,1,3.224,3.224,0.5,0.25
12,-3.9999,1,3.228,3.228,0.5,0.25
12,-3.9999,1,3.232,3.232,0.5,0.25
12,-4,1,3.236,3.236,0.5,0.25
12,-4,1,3.24,3.24,0.5,0.25
12,-4,1,3.244,3.244,0.5,0.25
12,-4,1,3.248,3.248,0.5,0.25
12,-4,1,3.252,3.252,0.5,0.25
12,-4,1,3.256,3.256,0.5,0.25
12,-4,1,3.26,3.26,0.5,0.25
12,-4,1,3.264,3.264,0.5,0.25
12,-4,1,3.268,3.268,0.5,0.25
12,-4,1,3.272,3.272,0.5,0.25
12,-4,1,3.276,3.276,0.5,0.25
12,-4,1,3.28,3.28,0.5,0.25
12,-4,1,3.284,3.284,0.5,0.25
12,-4,1,3.288,3.288,0.5,0.25
12,-4,1,3.292,3.292,0.5,0.25
12,-4,1,3.296,3.296,0.5,0.25
12,-4,1,3.3,3.3,0.5,0.25
12,-4,1,3.304,3.304,0.5,0.25
12,-4,1,3.308,3.308,0.5,0.25
12,-4,1,3.312,3.312,0.5,0.25
12,-4,1,3.316,3.316,0.5,0.25
12,-4,1,3.32,3.32,0.5,0.25
12,-4,1,3.324,3.324,0.5,0.25
12,-4,1,3.328,3.328,0.5,0.25
12,-4,1,3.332,3.332,0.5,0.25
12,-4,1,3.336,3.336,0.5,0.25
12,-4,1,3.34,3.34,0.5,0.25
12,-4,1,3.344,3.344,0.5,0.25
12,-4,1,3.348,3.348,0.5,0.25
12,-4,1,3.352,3.352,0.5,0.25
12,-4,1,3.356,3.356,0.5,0.25
12,-4,1,3.36,3.36,0.5,0.25
12,-4,1,3.364,3.364,0.5,0.25
12,-4,1,3.368,3.368,0.5,0.25
12,-4,1,3.372,3.372,0.5,0.25
12,-4,1,3.376,3.376,0.5,0.25
12,-4,1,3.38,3.38,0.5,0.25
12,-4,1,3.384,3.384,0.5,0.25
12,-4,1,3.388,3.388,0.5,0.25
12,-4,1,3.392,3.392,0.5,0.25
12,-4,1,3.396,3.396,0.5,0.25
12,-4,1,3.4,3.4,0.5,0.25
12,-4,1,3.404,3.404,0.5,0.25
12,-4,1,3.408,3.408,0.5,0.25
12,-4,1,3.412,3.412,0.5,0.25
12,-4,1,3.416,3.416,0.5,0.25
12,-4,1,3.42,3.42,0.5,0.25
12,-4,1,3.424,3.424,0.5,0.25
12,-4,1,3.428,3.428,0.5,0.25
12,-4,1,3.432,3.432,0.5,0.25
12,-4,1,3.436,3.436,0.5,0.25
12,-4,1,3.44,3.44,0.5,0.25
12,-4,1,3.444,3.444,0.5,0.25
12,-4,1,3.448,3.448,0.5,0.25
12,-4,1,3.452,3.452,0.5,0.25
12,-4,1,3.456,3.456,0.5,0.25
12,-4,1,3.46,3.46,0.5,0.25
12,-4,1,3.464,3.464,0.5,0.25
12,-4,1,3.468,3.468,0.5,0.25
12,-4,1,3.472,3.472,0.5,0.25
12,-4,1,3.476,3.476,0.5,0.25
12,-4,1,3.48,3.48,0.5,0.25
12,-4,1,3.484,3.484,0.5,0.25
12,-4,1,3.488,3.488,0.5,0.25
12,-4,1,3.492,3.492,0.5,0.25
12,-4,1,3.496,3.496,0.5,0.25
12,-4,1,3.5,3.5,0.5,0.25
12,-4,1,3.504,3.504,0.5,0.25
12,-4,1,3.508,3.508,0.5,0.25
12,-4,1,3.512,3.512,0.5,0.25
12,-4,1,3.516,3.516,0.5,0.25
12,-4,1,3.52,3.52,0.5,0.25
12,-4,1,3.524,3.524,0.5,0.25
12,-4,1,3.528,3.528,0.5,0.25
12,-4,1,3.532,3.532,0.5,0.25
12,-4,1,3.536,3.536,0.5,0.25
12,-4,1,3.54,3.54,0.5,0.25
12,-4,1,3.544,3.544,0.5,0.25
12,-4,1,3.548,3.548,0.5,0.25
12,-4,1,3.552,3.552,0.5,0.25
12,-4,1,3.556,3.556,0.5,0.25
12,-4,1,3.56,3.56,0.5,0.25
12,-4,1,3.564,3.564,0.5,0.25
12,-4,1,3.568,3.568,0.5,0.25
12,-4,1,3.572,3.572,0.5,0.25
12,-4,1,3.576,3.576,0.5,0.25
12,-4,1,3.58,3.58,0.5,0.25
12,-4,1,3.584,3.584,0.5,0.25
12,-4,1,3.588,3.588,0.5,0.25
12,-4,1,3.592,3.592,0.5,0.25
12,-4,1,3.596,3.596,0.5,0.25
12,-4,1,3.6,3.6,0.5,0.25
12,-4,1,3.604,3.604,0.5,0.25
12,-4,1,3.608,3.608,0.5,0.25
12,-4,1,3.612,3.612,0.5,0.25
12,-4,1,3.616,3.616,0.5,0.25
12,-4,1,3.62,3.62,0.5,0.25
12,-4,1,3.624,3.624,0.5,0.25
12,-4,1,3.628,3.628,0.5,0.25
12,-4,1,3.632,3.632,0.5,0.25
12,-4,1,3.636,3.636,0.5,0.25
12,-4,1,3.64,3.64,0.5,0.25
12,-4,1,3.644,3.644,0.5,0.25
12,-4,1,3.648,3.648,0.5,0.25
12,-4,1,3.652,3.652,0.5,0.25
12,-4,1,3.656,3.656,0.5,0.25
12,-4,1,3.66,3.66,0.5,0.25
12,-4,1,3.664,3.664,0.5,0.25
12,-4,1,3.668,3.668,0.5,0.25
12,-4,1,3.672,3.672,0.5,0.25
12,-4,1,3.676,3.676,0.5,0.25
12,-4,1,3.68,3.68,0.5,0.25
12,-4,1,3.684,3.684,0.5,0.25
12,-4,1,3.688,3.688,0.5,0.25
12,-4,1,3.692,3.692,0.5,0.25
12,-4,1,3.696,3.696,0.5,0.25
12,-4,1,3.7,3.7,0.5,0.25
12,-4,1,3.704,3.704,0.5,0.25
12,-4,1,3.708,3.708,0.5,0.25
12,-4,1,3.712,3.712,0.5,0.25
12,-4,1,3.716,3.716,0.5,0.25
12,-4,1,3.72,3.72,0.5,0.25
12,-4,1,3.724,3.724,0.5,0.25
12,-4,1,3.728,3.728,0.5,0.25
12,-4,1,3.732,3.732,0.5,0.25
12,-4,1,3.736,3.736,0.5,0.25
12,-4,1,3.74,3.74,0.5,0.25
12,-4,1,3.744,3.744,0.5,0.25
12,-4,1,3.748,3.748,0.5,0.25
12,-4,1,3.752,3.752,0.5,0.25
12,-4,1,3.756,3.756,0.5,0.25
12,-4,1,3.76,3.76,0.5,0.25
12,-4,1,3.764,3.764,0.5,0.25
12,-4,1,3.768,3.768,0.5,0.25
12,-4,1,3.772,3.772,0.5,0.25
12,-4,1,3.776,3.776,0.5,0.25
12,-4,1,3.78,3.78,0.5,0.25
12,-4,1,3.784,3.784,0.5,0.25
12,-4,1,3.788,3.788,0.5,0.25
12,-4,1,3.792,3.792,0.5,0.25
12,-4,1,3.796,3.796,0.5,0.25
12,-4,1,3.8,3.8,0.5,0.25
12,-4,1,3.804,3.804,0.5,0.25
12,-4,1,3.808,3.808,0.5,0.25
12,-4,1,3.812,3.812,0.5,0.25
12,-4,1,3.816,3.816,0.5,0.25
12,-4,1,3.82,3.82,0.5,0.25
12,-4,1,3.824,3.824,0.5,0.25
12,-4,1,3.828,3.828,0.5,0.25
12,-4,1,3.832,3.832,0.5,0.25
12,-4,1,3.836,3.836,0.5,0.25
12,-4,1,3.84,3.84,0.5,0.25
12,-4,1,3.844,3.844,0.5,0.25
12,-4,1,3.848,3.848,0.5,0.25
12,-4,1,3.852,3.852,0.5,0.25
12,-4,1,3.856,3.856,0.5,0.25
12,-4,1,3.86,3.86,0.5,0.25
12,-4,1,3.864,3.864,0.5,0.25
12,-4,1,3.868,3.868,0.5,0.25
12,-4,1,3.872,3.872,0.5,0.25
12,-4,1,3.876,3.876,0.5,0.25
12,-4,1,3.88,3.88,0.5,0.25
12,-4,1,3.884,3.884,0.5,0.25
12,-4,1,3.888,3.888,0.5,0.25
12,-4,1,3.892,3.892,0.5,0.25
12,-4,1,3.896,3.896,0.5,0.25
12,-4,1,3.9,3.9,0.5,0.25
12,-4,1,3.904,3.904,0.5,0.25
12,-4,1,3.908,3.908,0.5,0.25
12,-4,1,3.912,3.912,0.5,0.25
12,-4,1,3.916,3.916,0.5,0.25
12,-4,1,3.92,3.92,0.5,0.25
12,-4,1,3.924,3.924,0.5,0.25
12,-4,1,3.928,3.928,0.5,0.25
12,-4,1,3.932,3.932,0.5,0.25
12,-4,1,3.936,3.936,0.5,0.25
12,-4,1,3.94,3.94,0.5,0.25
12,-4,1,3.944,3.944,0.5,0.25
12,-4,1,3.948,3.948,0.5,0.25
12,-4,1,3.952,3.952,0.5,0.25
12,-4,1,3.956,3.956,0.5,0.25
