"Density","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.011799,1,2.985,2.985,0.5,0.25
0.011879,1,2.99,2.99,0.5,0.25
0.011959,1,2.995,2.995,0.5,0.25
0.012038,1,3,3,0.5,0.25
0.012118,1,3.005,3.005,0.5,0.25
0.012198,1,3.01,3.01,0.5,0.25
0.012277,1,3.015,3.015,0.5,0.25
0.012357,1,3.02,3.02,0.5,0.25
0.012437,1,3.025,3.025,0.5,0.25
0.012503,1,3.03,3.03,0.5,0.25
0.012585,1,3.035,3.035,0.5,0.25
0.012666,1,3.04,3.04,0.5,0.25
0.012748,1,3.045,3.045,0.5,0.25
0.01283,1,3.05,3.05,0.5,0.25
0.012912,1,3.055,3.055,0.5,0.25
0.012994,1,3.06,3.06,0.5,0.25
0.013076,1,3.065,3.065,0.5,0.25
0.013137,1,3.07,3.07,0.5,0.25
0.013232,1,3.075,3.075,0.5,0.25
0.013353,1,3.08,3.08,0.5,0.25
0.013473,1,3.085,3.085,0.5,0.25
0.013522,1,3.09,3.09,0.5,0.25
0.013659,1,3.095,3.095,0.5,0.25
0.013795,1,3.1,3.1,0.5,0.25
0.013931,1,3.105,3.105,0.5,0.25
0.014068,1,3.11,3.11,0.5,0.25
0.014204,1,3.115,3.115,0.5,0.25
0.014329,1,3.12,3.12,0.5,0.25
0.014468,1,3.125,3.125,0.5,0.25
0.014606,1,3.13,3.13,0.5,0.25
0.014745,1,3.135,3.135,0.5,0.25
0.014883,1,3.14,3.14,0.5,0.25
0.015021,1,3.145,3.145,0.5,0.25
0.01516,1,3.15,3.15,0.5,0.25
0.015298,1,3.155,3.155,0.5,0.25
0.015437,1,3.16,3.16,0.5,0.25
0.015483,1,3.165,3.165,0.5,0.25
0.015642,1,3.17,3.17,0.5,0.25
0.015802,1,3.175,3.175,0.5,0.25
0.015961,1,3.18,3.18,0.5,0.25
0.016121,1,3.185,3.185,0.5,0.25
0.01628,1,3.19,3.19,0.5,0.25
0.01644,1,3.195,3.195,0.5,0.25
0.016599,1,3.2,3.2,0.5,0.25
0.016774,1,3.205,3.205,0.5,0.25
0.016811,1,3.21,3.21,0.5,0.25
0.016993,1,3.215,3.215,0.5,0.25
0.017175,1,3.22,3.22,0.5,0.25
0.017357,1,3.225,3.225,0.5,0.25
0.01754,1,3.23,3.23,0.5,0.25
0.017722,1,3.235,3.235,0.5,0.25
0.017904,1,3.24,3.24,0.5,0.25
0.018112,1,3.245,3.245,0.5,0.25
0.018294,1,3.25,3.25,0.5,0.25
0.018477,1,3.255,3.255,0.5,0.25
0.018659,1,3.26,3.26,0.5,0.25
0.018842,1,3.265,3.265,0.5,0.25
0.018921,1,3.27,3.27,0.5,0.25
0.019136,1,3.275,3.275,0.5,0.25
0.019352,1,3.28,3.28,0.5,0.25
0.019567,1,3.285,3.285,0.5,0.25
0.019783,1,3.29,3.29,0.5,0.25
0.019987,1,3.295,3.295,0.5,0.25
0.020244,1,3.3,3.3,0.5,0.25
0.020501,1,3.305,3.305,0.5,0.25
0.020758,1,3.31,3.31,0.5,0.25
0.020948,1,3.315,3.315,0.5,0.25
0.021217,1,3.32,3.32,0.5,0.25
0.021486,1,3.325,3.325,0.5,0.25
0.021756,1,3.33,3.33,0.5,0.25
0.022025,1,3.335,3.335,0.5,0.25
0.022294,1,3.34,3.34,0.5,0.25
0.022563,1,3.345,3.345,0.5,0.25
0.022832,1,3.35,3.35,0.5,0.25
0.02305,1,3.355,3.355,0.5,0.25
0.023349,1,3.36,3.36,0.5,0.25
0.023648,1,3.365,3.365,0.5,0.25
0.023947,1,3.37,3.37,0.5,0.25
0.024247,1,3.375,3.375,0.5,0.25
0.024546,1,3.38,3.38,0.5,0.25
0.024845,1,3.385,3.385,0.5,0.25
0.02505,1,3.39,3.39,0.5,0.25
0.025406,1,3.395,3.395,0.5,0.25
0.025761,1,3.4,3.4,0.5,0.25
0.026116,1,3.405,3.405,0.5,0.25
0.026471,1,3.41,3.41,0.5,0.25
0.026827,1,3.415,3.415,0.5,0.25
0.027182,1,3.42,3.42,0.5,0.25
0.027537,1,3.425,3.425,0.5,0.25
0.027893,1,3.43,3.43,0.5,0.25
0.028251,1,3.435,3.435,0.5,0.25
0.028633,1,3.44,3.44,0.5,0.25
0.029015,1,3.445,3.445,0.5,0.25
0.029397,1,3.45,3.45,0.5,0.25
0.029779,1,3.455,3.455,0.5,0.25
0.030161,1,3.46,3.46,0.5,0.25
0.030544,1,3.465,3.465,0.5,0.25
0.030711,1,3.47,3.47,0.5,0.25
0.030898,1,3.475,3.475,0.5,0.25
0.031275,1,3.48,3.48,0.5,0.25
0.031894,1,3.485,3.485,0.5,0.25
0.032512,1,3.49,3.49,0.5,0.25
0.033131,1,3.495,3.495,0.5,0.25
0.033749,1,3.5,3.5,0.5,0.25
0.034367,1,3.505,3.505,0.5,0.25
0.034986,1,3.51,3.51,0.5,0.25
0.035604,1,3.515,3.515,0.5,0.25
0.036223,1,3.52,3.52,0.5,0.25
0.036841,1,3.525,3.525,0.5,0.25
0.037459,1,3.53,3.53,0.5,0.25
0.038078,1,3.535,3.535,0.5,0.25
0.038696,1,3.54,3.54,0.5,0.25
0.039315,1,3.545,3.545,0.5,0.25
0.039933,1,3.55,3.55,0.5,0.25
0.040552,1,3.555,3.555,0.5,0.25
0.04117,1,3.56,3.56,0.5,0.25
0.041788,1,3.565,3.565,0.5,0.25
0.042669,1,3.57,3.57,0.5,0.25
0.043059,1,3.575,3.575,0.5,0.25
0.043924,1,3.58,3.58,0.5,0.25
0.044789,1,3.585,3.585,0.5,0.25
0.045654,1,3.59,3.59,0.5,0.25
0.046519,1,3.595,3.595,0.5,0.25
0.047384,1,3.6,3.6,0.5,0.25
0.048249,1,3.605,3.605,0.5,0.25
0.049113,1,3.61,3.61,0.5,0.25
0.049979,1,3.615,3.615,0.5,0.25
0.050843,1,3.62,3.62,0.5,0.25
0.051755,1,3.625,3.625,0.5,0.25
0.052703,1,3.63,3.63,0.5,0.25
0.053651,1,3.635,3.635,0.5,0.25
0.054599,1,3.64,3.64,0.5,0.25
0.055547,1,3.645,3.645,0.5,0.25
0.056495,1,3.65,3.65,0.5,0.25
0.057443,1,3.655,3.655,0.5,0.25
0.058391,1,3.66,3.66,0.5,0.25
0.059816,1,3.665,3.665,0.5,0.25
0.060673,1,3.67,3.67,0.5,0.25
0.06201,1,3.675,3.675,0.5,0.25
0.061608,1,3.68,3.68,0.5,0.25
0.06304,1,3.685,3.685,0.5,0.25
0.064472,1,3.69,3.69,0.5,0.25
0.065904,1,3.695,3.695,0.5,0.25
0.067336,1,3.7,3.7,0.5,0.25
0.068768,1,3.705,3.705,0.5,0.25
0.0702,1,3.71,3.71,0.5,0.25
0.071385,1,3.715,3.715,0.5,0.25
0.072946,1,3.72,3.72,0.5,0.25
0.074507,1,3.725,3.725,0.5,0.25
0.076068,1,3.73,3.73,0.5,0.25
0.077629,1,3.735,3.735,0.5,0.25
0.079191,1,3.74,3.74,0.5,0.25
0.080752,1,3.745,3.745,0.5,0.25
0.082313,1,3.75,3.75,0.5,0.25
0.083233,1,3.755,3.755,0.5,0.25
0.085167,1,3.76,3.76,0.5,0.25
0.087101,1,3.765,3.765,0.5,0.25
0.089035,1,3.77,3.77,0.5,0.25
0.090968,1,3.775,3.775,0.5,0.25
0.092902,1,3.78,3.78,0.5,0.25
0.094836,1,3.785,3.785,0.5,0.25
0.096174,1,3.79,3.79,0.5,0.25
0.098504,1,3.795,3.795,0.5,0.25
0.10083,1,3.8,3.8,0.5,0.25
0.10288,1,3.805,3.805,0.5,0.25
0.10534,1,3.81,3.81,0.5,0.25
0.1078,1,3.815,3.815,0.5,0.25
0.11025,1,3.82,3.82,0.5,0.25
0.11271,1,3.825,3.825,0.5,0.25
0.11517,1,3.83,3.83,0.5,0.25
0.11762,1,3.835,3.835,0.5,0.25
0.12028,1,3.84,3.84,0.5,0.25
0.1229,1,3.845,3.845,0.5,0.25
0.12551,1,3.85,3.85,0.5,0.25
0.12812,1,3.855,3.855,0.5,0.25
0.13012,1,3.86,3.86,0.5,0.25
0.13341,1,3.865,3.865,0.5,0.25
0.13671,1,3.87,3.87,0.5,0.25
0.14,1,3.875,3.875,0.5,0.25
0.14329,1,3.88,3.88,0.5,0.25
0.14523,1,3.885,3.885,0.5,0.25
0.14919,1,3.89,3.89,0.5,0.25
0.15314,1,3.895,3.895,0.5,0.25
0.15709,1,3.9,3.9,0.5,0.25
0.1596,1,3.905,3.905,0.5,0.25
0.16395,1,3.91,3.91,0.5,0.25
0.1683,1,3.915,3.915,0.5,0.25
0.17265,1,3.92,3.92,0.5,0.25
0.17699,1,3.925,3.925,0.5,0.25
0.18134,1,3.93,3.93,0.5,0.25
0.18569,1,3.935,3.935,0.5,0.25
0.19004,1,3.94,3.94,0.5,0.25
0.19439,1,3.945,3.945,0.5,0.25
0.19808,1,3.95,3.95,0.5,0.25
0.20334,1,3.955,3.955,0.5,0.25
0.20859,1,3.96,3.96,0.5,0.25
0.21384,1,3.965,3.965,0.5,0.25
0.2191,1,3.97,3.97,0.5,0.25
0.22435,1,3.975,3.975,0.5,0.25
0.22961,1,3.98,3.98,0.5,0.25
0.23486,1,3.985,3.985,0.5,0.25
0.23981,1,3.99,3.99,0.5,0.25
0.24594,1,3.995,3.995,0.5,0.25
0.25208,1,4,4,0.5,0.25
0.25821,1,4.005,4.005,0.5,0.25
0.26435,1,4.01,4.01,0.5,0.25
0.27048,1,4.015,4.015,0.5,0.25
0.27662,1,4.02,4.02,0.5,0.25
0.28275,1,4.025,4.025,0.5,0.25
0.28924,1,4.03,4.03,0.5,0.25
0.29582,1,4.035,4.035,0.5,0.25
0.30241,1,4.04,4.04,0.5,0.25
0.30899,1,4.045,4.045,0.5,0.25
0.31557,1,4.05,4.05,0.5,0.25
0.32216,1,4.055,4.055,0.5,0.25
0.32874,1,4.06,4.06,0.5,0.25
0.33807,1,4.065,4.065,0.5,0.25
0.34563,1,4.07,4.07,0.5,0.25
0.35334,1,4.075,4.075,0.5,0.25
0.36105,1,4.08,4.08,0.5,0.25
0.36876,1,4.085,4.085,0.5,0.25
0.37647,1,4.09,4.09,0.5,0.25
0.38418,1,4.095,4.095,0.5,0.25
0.39189,1,4.1,4.1,0.5,0.25
0.3996,1,4.105,4.105,0.5,0.25
0.40731,1,4.11,4.11,0.5,0.25
0.41501,1,4.115,4.115,0.5,0.25
0.42272,1,4.12,4.12,0.5,0.25
0.43043,1,4.125,4.125,0.5,0.25
0.43814,1,4.13,4.13,0.5,0.25
0.44585,1,4.135,4.135,0.5,0.25
0.45356,1,4.14,4.14,0.5,0.25
0.46128,1,4.145,4.145,0.5,0.25
0.46899,1,4.15,4.15,0.5,0.25
0.4767,1,4.155,4.155,0.5,0.25
0.48637,1,4.16,4.16,0.5,0.25
0.49571,1,4.165,4.165,0.5,0.25
0.50465,1,4.17,4.17,0.5,0.25
0.5136,1,4.175,4.175,0.5,0.25
0.52254,1,4.18,4.18,0.5,0.25
0.53149,1,4.185,4.185,0.5,0.25
0.54044,1,4.19,4.19,0.5,0.25
0.54938,1,4.195,4.195,0.5,0.25
0.55833,1,4.2,4.2,0.5,0.25
0.56728,1,4.205,4.205,0.5,0.25
0.57679,1,4.21,4.21,0.5,0.25
0.58594,1,4.215,4.215,0.5,0.25
0.59509,1,4.22,4.22,0.5,0.25
0.60425,1,4.225,4.225,0.5,0.25
0.6134,1,4.23,4.23,0.5,0.25
0.62255,1,4.235,4.235,0.5,0.25
0.63171,1,4.24,4.24,0.5,0.25
0.64086,1,4.245,4.245,0.5,0.25
0.65001,1,4.25,4.25,0.5,0.25
0.66193,1,4.255,4.255,0.5,0.25
0.67262,1,4.26,4.26,0.5,0.25
0.68512,1,4.265,4.265,0.5,0.25
0.69445,1,4.27,4.27,0.5,0.25
0.70378,1,4.275,4.275,0.5,0.25
0.71311,1,4.28,4.28,0.5,0.25
0.72244,1,4.285,4.285,0.5,0.25
0.73176,1,4.29,4.29,0.5,0.25
0.74109,1,4.295,4.295,0.5,0.25
0.75042,1,4.3,4.3,0.5,0.25
0.75974,1,4.305,4.305,0.5,0.25
0.76907,1,4.31,4.31,0.5,0.25
0.7784,1,4.315,4.315,0.5,0.25
0.78773,1,4.32,4.32,0.5,0.25
0.79706,1,4.325,4.325,0.5,0.25
0.80638,1,4.33,4.33,0.5,0.25
0.81546,1,4.335,4.335,0.5,0.25
0.82679,1,4.34,4.34,0.5,0.25
0.83445,1,4.345,4.345,0.5,0.25
0.8421,1,4.35,4.35,0.5,0.25
0.84975,1,4.355,4.355,0.5,0.25
0.85741,1,4.36,4.36,0.5,0.25
0.86506,1,4.365,4.365,0.5,0.25
0.87272,1,4.37,4.37,0.5,0.25
0.88266,1,4.375,4.375,0.5,0.25
0.88845,1,4.38,4.38,0.5,0.25
0.89424,1,4.385,4.385,0.5,0.25
0.90002,1,4.39,4.39,0.5,0.25
0.90581,1,4.395,4.395,0.5,0.25
0.9116,1,4.4,4.4,0.5,0.25
0.91738,1,4.405,4.405,0.5,0.25
0.92317,1,4.41,4.41,0.5,0.25
0.92861,1,4.415,4.415,0.5,0.25
0.9334,1,4.42,4.42,0.5,0.25
0.93819,1,4.425,4.425,0.5,0.25
0.94297,1,4.43,4.43,0.5,0.25
0.94776,1,4.435,4.435,0.5,0.25
0.95255,1,4.44,4.44,0.5,0.25
0.95734,1,4.445,4.445,0.5,0.25
0.96108,1,4.45,4.45,0.5,0.25
0.96451,1,4.455,4.455,0.5,0.25
0.97006,1,4.46,4.46,0.5,0.25
0.97447,1,4.465,4.465,0.5,0.25
0.976,1,4.47,4.47,0.5,0.25
0.97753,1,4.475,4.475,0.5,0.25
0.97906,1,4.48,4.48,0.5,0.25
0.98058,1,4.485,4.485,0.5,0.25
0.98211,1,4.49,4.49,0.5,0.25
0.98364,1,4.495,4.495,0.5,0.25
0.98517,1,4.5,4.5,0.5,0.25
0.98857,1,4.505,4.505,0.5,0.25
0.98968,1,4.51,4.51,0.5,0.25
0.9908,1,4.515,4.515,0.5,0.25
0.99191,1,4.52,4.52,0.5,0.25
0.99303,1,4.525,4.525,0.5,0.25
0.99414,1,4.53,4.53,0.5,0.25
0.99526,1,4.535,4.535,0.5,0.25
0.99637,1,4.54,4.54,0.5,0.25
0.99838,1,4.545,4.545,0.5,0.25
0.99884,1,4.55,4.55,0.5,0.25
0.99929,1,4.555,4.555,0.5,0.25
0.99975,1,4.56,4.56,0.5,0.25
1.0002,1,4.565,4.565,0.5,0.25
1.0007,1,4.57,4.57,0.5,0.25
1.0011,1,4.575,4.575,0.5,0.25
1.0016,1,4.58,4.58,0.5,0.25
1.002,1,4.585,4.585,0.5,0.25
1.0022,1,4.59,4.59,0.5,0.25
1.003,1,4.595,4.595,0.5,0.25
1.003,1,4.6,4.6,0.5,0.25
1.003,1,4.605,4.605,0.5,0.25
1.003,1,4.61,4.61,0.5,0.25
1.003,1,4.615,4.615,0.5,0.25
1.003,1,4.62,4.62,0.5,0.25
1.003,1,4.625,4.625,0.5,0.25
1.003,1,4.63,4.63,0.5,0.25
1.003,1,4.635,4.635,0.5,0.25
1.003,1,4.64,4.64,0.5,0.25
1.003,1,4.645,4.645,0.5,0.25
1.0029,1,4.65,4.65,0.5,0.25
1.0027,1,4.655,4.655,0.5,0.25
1.0025,1,4.66,4.66,0.5,0.25
1.0023,1,4.665,4.665,0.5,0.25
1.0021,1,4.67,4.67,0.5,0.25
1.0019,1,4.675,4.675,0.5,0.25
1.0017,1,4.68,4.68,0.5,0.25
1.0015,1,4.685,4.685,0.5,0.25
1.0013,1,4.69,4.69,0.5,0.25
1.0011,1,4.695,4.695,0.5,0.25
1.0008,1,4.7,4.7,0.5,0.25
1.0007,1,4.705,4.705,0.5,0.25
1.0005,1,4.71,4.71,0.5,0.25
1.0004,1,4.715,4.715,0.5,0.25
1.0003,1,4.72,4.72,0.5,0.25
1.0001,1,4.725,4.725,0.5,0.25
1,1,4.73,4.73,0.5,0.25
0.99987,1,4.735,4.735,0.5,0.25
0.99978,1,4.74,4.74,0.5,0.25
0.9997,1,4.745,4.745,0.5,0.25
0.99961,1,4.75,4.75,0.5,0.25
0.99953,1,4.755,4.755,0.5,0.25
0.99944,1,4.76,4.76,0.5,0.25
0.99935,1,4.765,4.765,0.5,0.25
0.99927,1,4.77,4.77,0.5,0.25
0.99944,1,4.775,4.775,0.5,0.25
0.99947,1,4.78,4.78,0.5,0.25
0.99951,1,4.785,4.785,0.5,0.25
0.99954,1,4.79,4.79,0.5,0.25
0.99957,1,4.795,4.795,0.5,0.25
0.9996,1,4.8,4.8,0.5,0.25
0.99963,1,4.805,4.805,0.5,0.25
0.99967,1,4.81,4.81,0.5,0.25
0.9997,1,4.815,4.815,0.5,0.25
0.99973,1,4.82,4.82,0.5,0.25
0.99976,1,4.825,4.825,0.5,0.25
0.9998,1,4.83,4.83,0.5,0.25
0.99983,1,4.835,4.835,0.5,0.25
0.99986,1,4.84,4.84,0.5,0.25
0.99989,1,4.845,4.845,0.5,0.25
0.99993,1,4.85,4.85,0.5,0.25
0.99996,1,4.855,4.855,0.5,0.25
0.99999,1,4.86,4.86,0.5,0.25
1,1,4.865,4.865,0.5,0.25
1,1,4.87,4.87,0.5,0.25
1.0001,1,4.875,4.875,0.5,0.25
1.0001,1,4.88,4.88,0.5,0.25
1.0001,1,4.885,4.885,0.5,0.25
1.0001,1,4.89,4.89,0.5,0.25
1.0001,1,4.895,4.895,0.5,0.25
1.0001,1,4.9,4.9,0.5,0.25
1.0001,1,4.905,4.905,0.5,0.25
1.0001,1,4.91,4.91,0.5,0.25
1.0001,1,4.915,4.915,0.5,0.25
1.0001,1,4.92,4.92,0.5,0.25
1.0001,1,4.925,4.925,0.5,0.25
1.0001,1,4.93,4.93,0.5,0.25
1.0001,1,4.935,4.935,0.5,0.25
1.0001,1,4.94,4.94,0.5,0.25
1.0001,1,4.945,4.945,0.5,0.25
1,1,4.95,4.95,0.5,0.25
1,1,4.955,4.955,0.5,0.25
1,1,4.96,4.96,0.5,0.25
1,1,4.965,4.965,0.5,0.25
1,1,4.97,4.97,0.5,0.25
1,1,4.975,4.975,0.5,0.25
1,1,4.98,4.98,0.5,0.25
1,1,4.985,4.985,0.5,0.25
1,1,4.99,4.99,0.5,0.25
0.99999,1,4.995,4.995,0.5,0.25
0.99999,1,5,5,0.5,0.25
